"scientificNameID","acceptedNameUsageID","scientificName","acceptedNameUsage","class","order","family","genus","taxonomicStatus","AphiaID"
"urn:lsid:marinespecies.org:taxname:274711","urn:lsid:marinespecies.org:taxname:274711","Scorpaena grandicornis","Scorpaena grandicornis","Actinopteri","Perciformes","Scorpaenidae","Scorpaena","accepted",274711
"urn:lsid:marinespecies.org:taxname:274712","urn:lsid:marinespecies.org:taxname:274712","Scorpaena grandisquamis","Scorpaena grandisquamis","Actinopteri","Perciformes","Scorpaenidae","Scorpaena","accepted",274712
"urn:lsid:marinespecies.org:taxname:274713","urn:lsid:marinespecies.org:taxname:274713","Scorpaena guttata","Scorpaena guttata","Actinopteri","Perciformes","Scorpaenidae","Scorpaena","accepted",274713
"urn:lsid:marinespecies.org:taxname:274714","urn:lsid:marinespecies.org:taxname:274714","Scorpaena hatizyoensis","Scorpaena hatizyoensis","Actinopteri","Perciformes","Scorpaenidae","Scorpaena","accepted",274714
"urn:lsid:marinespecies.org:taxname:274715","urn:lsid:marinespecies.org:taxname:274715","Scorpaena hemilepidota","Scorpaena hemilepidota","Actinopteri","Perciformes","Scorpaenidae","Scorpaena","accepted",274715
"urn:lsid:marinespecies.org:taxname:274716","urn:lsid:marinespecies.org:taxname:274716","Scorpaena histrio","Scorpaena histrio","Actinopteri","Perciformes","Scorpaenidae","Scorpaena","accepted",274716
"urn:lsid:marinespecies.org:taxname:274717","urn:lsid:marinespecies.org:taxname:274717","Scorpaena inermis","Scorpaena inermis","Actinopteri","Perciformes","Scorpaenidae","Scorpaena","accepted",274717
"urn:lsid:marinespecies.org:taxname:274718","urn:lsid:marinespecies.org:taxname:274718","Scorpaena isthmensis","Scorpaena isthmensis","Actinopteri","Perciformes","Scorpaenidae","Scorpaena","accepted",274718
"urn:lsid:marinespecies.org:taxname:274719","urn:lsid:marinespecies.org:taxname:274719","Scorpaena izensis","Scorpaena izensis","Actinopteri","Perciformes","Scorpaenidae","Scorpaena","accepted",274719
"urn:lsid:marinespecies.org:taxname:274720","urn:lsid:marinespecies.org:taxname:274720","Scorpaena lacrimata","Scorpaena lacrimata","Actinopteri","Perciformes","Scorpaenidae","Scorpaena","accepted",274720
"urn:lsid:marinespecies.org:taxname:274721","urn:lsid:marinespecies.org:taxname:274721","Scorpaena maderensis","Scorpaena maderensis","Actinopteri","Perciformes","Scorpaenidae","Scorpaena","accepted",274721
"urn:lsid:marinespecies.org:taxname:274722","urn:lsid:marinespecies.org:taxname:274722","Scorpaena melasma","Scorpaena melasma","Actinopteri","Perciformes","Scorpaenidae","Scorpaena","accepted",274722
"urn:lsid:marinespecies.org:taxname:274723","urn:lsid:marinespecies.org:taxname:274723","Scorpaena mellissii","Scorpaena mellissii","Actinopteri","Perciformes","Scorpaenidae","Scorpaena","accepted",274723
"urn:lsid:marinespecies.org:taxname:274724","urn:lsid:marinespecies.org:taxname:274724","Scorpaena miostoma","Scorpaena miostoma","Actinopteri","Perciformes","Scorpaenidae","Scorpaena","accepted",274724
"urn:lsid:marinespecies.org:taxname:274726","urn:lsid:marinespecies.org:taxname:274726","Scorpaena mystes","Scorpaena mystes","Actinopteri","Perciformes","Scorpaenidae","Scorpaena","accepted",274726
"urn:lsid:marinespecies.org:taxname:274727","urn:lsid:marinespecies.org:taxname:274727","Scorpaena neglecta","Scorpaena neglecta","Actinopteri","Perciformes","Scorpaenidae","Scorpaena","accepted",274727
"urn:lsid:marinespecies.org:taxname:274728","urn:lsid:marinespecies.org:taxname:274728","Scorpaena normani","Scorpaena normani","Actinopteri","Perciformes","Scorpaenidae","Scorpaena","accepted",274728
"urn:lsid:marinespecies.org:taxname:274729","urn:lsid:marinespecies.org:taxname:274729","Scorpaena onaria","Scorpaena onaria","Actinopteri","Perciformes","Scorpaenidae","Scorpaena","accepted",274729
"urn:lsid:marinespecies.org:taxname:274730","urn:lsid:marinespecies.org:taxname:274730","Scorpaena orgila","Scorpaena orgila","Actinopteri","Perciformes","Scorpaenidae","Scorpaena","accepted",274730
"urn:lsid:marinespecies.org:taxname:274731","urn:lsid:marinespecies.org:taxname:274731","Scorpaena papillosa","Scorpaena papillosa","Actinopteri","Perciformes","Scorpaenidae","Scorpaena","accepted",274731
"urn:lsid:marinespecies.org:taxname:274732","urn:lsid:marinespecies.org:taxname:274732","Scorpaena pascuensis","Scorpaena pascuensis","Actinopteri","Perciformes","Scorpaenidae","Scorpaena","accepted",274732
"urn:lsid:marinespecies.org:taxname:274733","urn:lsid:marinespecies.org:taxname:274733","Scorpaena pele","Scorpaena pele","Actinopteri","Perciformes","Scorpaenidae","Scorpaena","accepted",274733
"urn:lsid:marinespecies.org:taxname:274734","urn:lsid:marinespecies.org:taxname:274734","Scorpaena petricola","Scorpaena petricola","Actinopteri","Perciformes","Scorpaenidae","Scorpaena","accepted",274734
"urn:lsid:marinespecies.org:taxname:274735","urn:lsid:marinespecies.org:taxname:274735","Scorpaena russula","Scorpaena russula","Actinopteri","Perciformes","Scorpaenidae","Scorpaena","accepted",274735
"urn:lsid:marinespecies.org:taxname:274736","urn:lsid:marinespecies.org:taxname:274736","Scorpaena sonorae","Scorpaena sonorae","Actinopteri","Perciformes","Scorpaenidae","Scorpaena","accepted",274736
"urn:lsid:marinespecies.org:taxname:274737","urn:lsid:marinespecies.org:taxname:274737","Scorpaena stephanica","Scorpaena stephanica","Actinopteri","Perciformes","Scorpaenidae","Scorpaena","accepted",274737
"urn:lsid:marinespecies.org:taxname:274738","urn:lsid:marinespecies.org:taxname:274738","Scorpaena sumptuosa","Scorpaena sumptuosa","Actinopteri","Perciformes","Scorpaenidae","Scorpaena","accepted",274738
"urn:lsid:marinespecies.org:taxname:274739","urn:lsid:marinespecies.org:taxname:274739","Scorpaena thomsoni","Scorpaena thomsoni","Actinopteri","Perciformes","Scorpaenidae","Scorpaena","accepted",274739
"urn:lsid:marinespecies.org:taxname:274740","urn:lsid:marinespecies.org:taxname:274740","Scorpaena tierrae","Scorpaena tierrae","Actinopteri","Perciformes","Scorpaenidae","Scorpaena","accepted",274740
"urn:lsid:marinespecies.org:taxname:274741","urn:lsid:marinespecies.org:taxname:274741","Scorpaena uncinata","Scorpaena uncinata","Actinopteri","Perciformes","Scorpaenidae","Scorpaena","accepted",274741
"urn:lsid:marinespecies.org:taxname:274742","urn:lsid:marinespecies.org:taxname:274742","Scorpaenodes africanus","Scorpaenodes africanus","Actinopteri","Perciformes","Scorpaenidae","Scorpaenodes","accepted",274742
"urn:lsid:marinespecies.org:taxname:274743","urn:lsid:marinespecies.org:taxname:274743","Scorpaenodes caribbaeus","Scorpaenodes caribbaeus","Actinopteri","Perciformes","Scorpaenidae","Scorpaenodes","accepted",274743
"urn:lsid:marinespecies.org:taxname:274744","urn:lsid:marinespecies.org:taxname:274744","Scorpaenodes elongatus","Scorpaenodes elongatus","Actinopteri","Perciformes","Scorpaenidae","Scorpaenodes","accepted",274744
"urn:lsid:marinespecies.org:taxname:274745","urn:lsid:marinespecies.org:taxname:274745","Scorpaenodes englerti","Scorpaenodes englerti","Actinopteri","Perciformes","Scorpaenidae","Scorpaenodes","accepted",274745
"urn:lsid:marinespecies.org:taxname:274746","urn:lsid:marinespecies.org:taxname:274746","Scorpaenodes immaculatus","Scorpaenodes immaculatus","Actinopteri","Perciformes","Scorpaenidae","Scorpaenodes","accepted",274746
"urn:lsid:marinespecies.org:taxname:274747","urn:lsid:marinespecies.org:taxname:274747","Scorpaenodes insularis","Scorpaenodes insularis","Actinopteri","Perciformes","Scorpaenidae","Scorpaenodes","accepted",274747
"urn:lsid:marinespecies.org:taxname:274748","urn:lsid:marinespecies.org:taxname:274748","Scorpaenodes investigatoris","Scorpaenodes investigatoris","Actinopteri","Perciformes","Scorpaenidae","Scorpaenodes","accepted",274748
"urn:lsid:marinespecies.org:taxname:274749","urn:lsid:marinespecies.org:taxname:274749","Scorpaenodes muciparus","Scorpaenodes muciparus","Actinopteri","Perciformes","Scorpaenidae","Scorpaenodes","accepted",274749
"urn:lsid:marinespecies.org:taxname:274750","urn:lsid:marinespecies.org:taxname:274750","Scorpaenodes quadrispinosus","Scorpaenodes quadrispinosus","Actinopteri","Perciformes","Scorpaenidae","Scorpaenodes","accepted",274750
"urn:lsid:marinespecies.org:taxname:274751","urn:lsid:marinespecies.org:taxname:274751","Scorpaenodes smithi","Scorpaenodes smithi","Actinopteri","Perciformes","Scorpaenidae","Scorpaenodes","accepted",274751
"urn:lsid:marinespecies.org:taxname:274752","urn:lsid:marinespecies.org:taxname:274752","Scorpaenodes steenei","Scorpaenodes steenei","Actinopteri","Perciformes","Scorpaenidae","Scorpaenodes","accepted",274752
"urn:lsid:marinespecies.org:taxname:274753","urn:lsid:marinespecies.org:taxname:274753","Scorpaenodes steinitzi","Scorpaenodes steinitzi","Actinopteri","Perciformes","Scorpaenidae","Scorpaenodes","accepted",274753
"urn:lsid:marinespecies.org:taxname:274754","urn:lsid:marinespecies.org:taxname:274754","Scorpaenodes tredecimspinosus","Scorpaenodes tredecimspinosus","Actinopteri","Perciformes","Scorpaenidae","Scorpaenodes","accepted",274754
"urn:lsid:marinespecies.org:taxname:274755","urn:lsid:marinespecies.org:taxname:274755","Scorpaenodes tribulosus","Scorpaenodes tribulosus","Actinopteri","Perciformes","Scorpaenidae","Scorpaenodes","accepted",274755
"urn:lsid:marinespecies.org:taxname:274756","urn:lsid:marinespecies.org:taxname:274756","Scorpaenodes xyris","Scorpaenodes xyris","Actinopteri","Perciformes","Scorpaenidae","Scorpaenodes","accepted",274756
"urn:lsid:marinespecies.org:taxname:274757","urn:lsid:marinespecies.org:taxname:274757","Sebastapistes ballieui","Sebastapistes ballieui","Actinopteri","Perciformes","Scorpaenidae","Sebastapistes","accepted",274757
"urn:lsid:marinespecies.org:taxname:274759","urn:lsid:marinespecies.org:taxname:274759","Sebastapistes coniorta","Sebastapistes coniorta","Actinopteri","Perciformes","Scorpaenidae","Sebastapistes","accepted",274759
"urn:lsid:marinespecies.org:taxname:274760","urn:lsid:marinespecies.org:taxname:274760","Sebastapistes fowleri","Sebastapistes fowleri","Actinopteri","Perciformes","Scorpaenidae","Sebastapistes","accepted",274760
"urn:lsid:marinespecies.org:taxname:274761","urn:lsid:marinespecies.org:taxname:274761","Sebastapistes galactacma","Sebastapistes galactacma","Actinopteri","Perciformes","Scorpaenidae","Sebastapistes","accepted",274761
"urn:lsid:marinespecies.org:taxname:274762","urn:lsid:marinespecies.org:taxname:274762","Helicolenus alporti","Helicolenus alporti","Actinopteri","Perciformes","Sebastidae","Helicolenus","accepted",274762
"urn:lsid:marinespecies.org:taxname:274763","urn:lsid:marinespecies.org:taxname:274763","Helicolenus avius","Helicolenus avius","Actinopteri","Perciformes","Sebastidae","Helicolenus","accepted",274763
"urn:lsid:marinespecies.org:taxname:274764","urn:lsid:marinespecies.org:taxname:274764","Helicolenus barathri","Helicolenus barathri","Actinopteri","Perciformes","Sebastidae","Helicolenus","accepted",274764
"urn:lsid:marinespecies.org:taxname:274765","urn:lsid:marinespecies.org:taxname:274765","Helicolenus fedorovi","Helicolenus fedorovi","Actinopteri","Perciformes","Sebastidae","Helicolenus","accepted",274765
"urn:lsid:marinespecies.org:taxname:274766","urn:lsid:marinespecies.org:taxname:274766","Helicolenus hilgendorfii","Helicolenus hilgendorfii","Actinopteri","Perciformes","Sebastidae","Helicolenus","accepted",274766
"urn:lsid:marinespecies.org:taxname:274767","urn:lsid:marinespecies.org:taxname:274767","Helicolenus lahillei","Helicolenus lahillei","Actinopteri","Perciformes","Sebastidae","Helicolenus","accepted",274767
"urn:lsid:marinespecies.org:taxname:274768","urn:lsid:marinespecies.org:taxname:274768","Helicolenus lengerichi","Helicolenus lengerichi","Actinopteri","Perciformes","Sebastidae","Helicolenus","accepted",274768
"urn:lsid:marinespecies.org:taxname:274769","urn:lsid:marinespecies.org:taxname:274769","Helicolenus mouchezi","Helicolenus mouchezi","Actinopteri","Perciformes","Sebastidae","Helicolenus","accepted",274769
"urn:lsid:marinespecies.org:taxname:274770","urn:lsid:marinespecies.org:taxname:274770","Helicolenus percoides","Helicolenus percoides","Actinopteri","Perciformes","Sebastidae","Helicolenus","accepted",274770
"urn:lsid:marinespecies.org:taxname:274771","urn:lsid:marinespecies.org:taxname:274771","Sebastes aleutianus","Sebastes aleutianus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274771
"urn:lsid:marinespecies.org:taxname:274772","urn:lsid:marinespecies.org:taxname:274772","Sebastes atrovirens","Sebastes atrovirens","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274772
"urn:lsid:marinespecies.org:taxname:274773","urn:lsid:marinespecies.org:taxname:274773","Sebastes auriculatus","Sebastes auriculatus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274773
"urn:lsid:marinespecies.org:taxname:274774","urn:lsid:marinespecies.org:taxname:274774","Sebastes aurora","Sebastes aurora","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274774
"urn:lsid:marinespecies.org:taxname:274775","urn:lsid:marinespecies.org:taxname:274775","Sebastes babcocki","Sebastes babcocki","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274775
"urn:lsid:marinespecies.org:taxname:274776","urn:lsid:marinespecies.org:taxname:274776","Sebastes baramenuke","Sebastes baramenuke","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274776
"urn:lsid:marinespecies.org:taxname:274777","urn:lsid:marinespecies.org:taxname:274777","Sebastes borealis","Sebastes borealis","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274777
"urn:lsid:marinespecies.org:taxname:274778","urn:lsid:marinespecies.org:taxname:274778","Sebastes brevispinis","Sebastes brevispinis","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274778
"urn:lsid:marinespecies.org:taxname:274779","urn:lsid:marinespecies.org:taxname:274779","Sebastes carnatus","Sebastes carnatus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274779
"urn:lsid:marinespecies.org:taxname:274780","urn:lsid:marinespecies.org:taxname:274780","Sebastes caurinus","Sebastes caurinus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274780
"urn:lsid:marinespecies.org:taxname:274781","urn:lsid:marinespecies.org:taxname:274781","Sebastes chlorostictus","Sebastes chlorostictus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274781
"urn:lsid:marinespecies.org:taxname:274782","urn:lsid:marinespecies.org:taxname:274782","Sebastes ciliatus","Sebastes ciliatus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274782
"urn:lsid:marinespecies.org:taxname:274783","urn:lsid:marinespecies.org:taxname:274783","Sebastes constellatus","Sebastes constellatus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274783
"urn:lsid:marinespecies.org:taxname:274784","urn:lsid:marinespecies.org:taxname:274784","Sebastes cortezi","Sebastes cortezi","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274784
"urn:lsid:marinespecies.org:taxname:274785","urn:lsid:marinespecies.org:taxname:274785","Sebastes crameri","Sebastes crameri","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274785
"urn:lsid:marinespecies.org:taxname:274786","urn:lsid:marinespecies.org:taxname:274786","Sebastes dallii","Sebastes dallii","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274786
"urn:lsid:marinespecies.org:taxname:274787","urn:lsid:marinespecies.org:taxname:274787","Sebastes diploproa","Sebastes diploproa","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274787
"urn:lsid:marinespecies.org:taxname:274788","urn:lsid:marinespecies.org:taxname:274788","Sebastes elongatus","Sebastes elongatus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274788
"urn:lsid:marinespecies.org:taxname:274789","urn:lsid:marinespecies.org:taxname:274789","Sebastes emphaeus","Sebastes emphaeus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274789
"urn:lsid:marinespecies.org:taxname:274790","urn:lsid:marinespecies.org:taxname:274790","Sebastes ensifer","Sebastes ensifer","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274790
"urn:lsid:marinespecies.org:taxname:274791","urn:lsid:marinespecies.org:taxname:274791","Sebastes entomelas","Sebastes entomelas","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274791
"urn:lsid:marinespecies.org:taxname:274792","urn:lsid:marinespecies.org:taxname:274792","Sebastes eos","Sebastes eos","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274792
"urn:lsid:marinespecies.org:taxname:274793","urn:lsid:marinespecies.org:taxname:274793","Sebastes exsul","Sebastes exsul","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274793
"urn:lsid:marinespecies.org:taxname:274794","urn:lsid:marinespecies.org:taxname:274794","Sebastes flammeus","Sebastes flammeus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274794
"urn:lsid:marinespecies.org:taxname:274795","urn:lsid:marinespecies.org:taxname:274795","Sebastes flavidus","Sebastes flavidus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274795
"urn:lsid:marinespecies.org:taxname:274796","urn:lsid:marinespecies.org:taxname:274796","Sebastes gilli","Sebastes gilli","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274796
"urn:lsid:marinespecies.org:taxname:274797","urn:lsid:marinespecies.org:taxname:274797","Sebastes glaucus","Sebastes glaucus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274797
"urn:lsid:marinespecies.org:taxname:274798","urn:lsid:marinespecies.org:taxname:274798","Sebastes goodei","Sebastes goodei","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274798
"urn:lsid:marinespecies.org:taxname:274799","urn:lsid:marinespecies.org:taxname:274799","Sebastes helvomaculatus","Sebastes helvomaculatus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274799
"urn:lsid:marinespecies.org:taxname:274800","urn:lsid:marinespecies.org:taxname:274800","Sebastes hopkinsi","Sebastes hopkinsi","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274800
"urn:lsid:marinespecies.org:taxname:274801","urn:lsid:marinespecies.org:taxname:274801","Sebastes hubbsi","Sebastes hubbsi","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274801
"urn:lsid:marinespecies.org:taxname:274802","urn:lsid:marinespecies.org:taxname:274802","Sebastes ijimae","Sebastes ijimae","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274802
"urn:lsid:marinespecies.org:taxname:274803","urn:lsid:marinespecies.org:taxname:274803","Sebastes inermis","Sebastes inermis","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274803
"urn:lsid:marinespecies.org:taxname:274804","urn:lsid:marinespecies.org:taxname:274804","Sebastes iracundus","Sebastes iracundus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274804
"urn:lsid:marinespecies.org:taxname:274805","urn:lsid:marinespecies.org:taxname:274805","Sebastes itinus","Sebastes itinus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274805
"urn:lsid:marinespecies.org:taxname:274806","urn:lsid:marinespecies.org:taxname:274806","Sebastes jordani","Sebastes jordani","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274806
"urn:lsid:marinespecies.org:taxname:274807","urn:lsid:marinespecies.org:taxname:274807","Sebastes joyneri","Sebastes joyneri","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274807
"urn:lsid:marinespecies.org:taxname:274808","urn:lsid:marinespecies.org:taxname:274808","Sebastes kawaradae","Sebastes kawaradae","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274808
"urn:lsid:marinespecies.org:taxname:274809","urn:lsid:marinespecies.org:taxname:274809","Sebastes kiyomatsui","Sebastes kiyomatsui","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274809
"urn:lsid:marinespecies.org:taxname:274810","urn:lsid:marinespecies.org:taxname:274810","Sebastes koreanus","Sebastes koreanus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274810
"urn:lsid:marinespecies.org:taxname:274811","urn:lsid:marinespecies.org:taxname:274811","Sebastes lentiginosus","Sebastes lentiginosus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274811
"urn:lsid:marinespecies.org:taxname:274812","urn:lsid:marinespecies.org:taxname:274812","Sebastes levis","Sebastes levis","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274812
"urn:lsid:marinespecies.org:taxname:274813","urn:lsid:marinespecies.org:taxname:274813","Sebastes longispinis","Sebastes longispinis","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274813
"urn:lsid:marinespecies.org:taxname:274814","urn:lsid:marinespecies.org:taxname:274814","Sebastes macdonaldi","Sebastes macdonaldi","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274814
"urn:lsid:marinespecies.org:taxname:274815","urn:lsid:marinespecies.org:taxname:274815","Sebastes maliger","Sebastes maliger","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274815
"urn:lsid:marinespecies.org:taxname:274817","urn:lsid:marinespecies.org:taxname:274817","Sebastes melanops","Sebastes melanops","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274817
"urn:lsid:marinespecies.org:taxname:274818","urn:lsid:marinespecies.org:taxname:274818","Sebastes melanosema","Sebastes melanosema","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274818
"urn:lsid:marinespecies.org:taxname:274819","urn:lsid:marinespecies.org:taxname:274819","Sebastes melanostomus","Sebastes melanostomus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274819
"urn:lsid:marinespecies.org:taxname:274820","urn:lsid:marinespecies.org:taxname:274820","Sebastes miniatus","Sebastes miniatus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274820
"urn:lsid:marinespecies.org:taxname:274821","urn:lsid:marinespecies.org:taxname:274821","Sebastes minor","Sebastes minor","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274821
"urn:lsid:marinespecies.org:taxname:274822","urn:lsid:marinespecies.org:taxname:274822","Sebastes moseri","Sebastes moseri","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274822
"urn:lsid:marinespecies.org:taxname:274823","urn:lsid:marinespecies.org:taxname:274823","Sebastes mystinus","Sebastes mystinus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274823
"urn:lsid:marinespecies.org:taxname:274824","urn:lsid:marinespecies.org:taxname:274824","Sebastes nebulosus","Sebastes nebulosus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274824
"urn:lsid:marinespecies.org:taxname:274825","urn:lsid:marinespecies.org:taxname:274825","Sebastes nigrocinctus","Sebastes nigrocinctus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274825
"urn:lsid:marinespecies.org:taxname:274826","urn:lsid:marinespecies.org:taxname:274826","Sebastes nivosus","Sebastes nivosus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274826
"urn:lsid:marinespecies.org:taxname:274827","urn:lsid:marinespecies.org:taxname:274827","Sebastes notius","Sebastes notius","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274827
"urn:lsid:marinespecies.org:taxname:274828","urn:lsid:marinespecies.org:taxname:274828","Sebastes oblongus","Sebastes oblongus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274828
"urn:lsid:marinespecies.org:taxname:274829","urn:lsid:marinespecies.org:taxname:274829","Sebastes oculatus","Sebastes oculatus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274829
"urn:lsid:marinespecies.org:taxname:274830","urn:lsid:marinespecies.org:taxname:274830","Sebastes ovalis","Sebastes ovalis","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274830
"urn:lsid:marinespecies.org:taxname:274831","urn:lsid:marinespecies.org:taxname:274831","Sebastes owstoni","Sebastes owstoni","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274831
"urn:lsid:marinespecies.org:taxname:274833","urn:lsid:marinespecies.org:taxname:274833","Sebastes paucispinis","Sebastes paucispinis","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274833
"urn:lsid:marinespecies.org:taxname:274834","urn:lsid:marinespecies.org:taxname:274834","Sebastes peduncularis","Sebastes peduncularis","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274834
"urn:lsid:marinespecies.org:taxname:274835","urn:lsid:marinespecies.org:taxname:274835","Sebastes phillipsi","Sebastes phillipsi","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274835
"urn:lsid:marinespecies.org:taxname:274836","urn:lsid:marinespecies.org:taxname:274836","Sebastes pinniger","Sebastes pinniger","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274836
"urn:lsid:marinespecies.org:taxname:274837","urn:lsid:marinespecies.org:taxname:274837","Sebastes polyspinis","Sebastes polyspinis","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274837
"urn:lsid:marinespecies.org:taxname:274838","urn:lsid:marinespecies.org:taxname:274838","Sebastes proriger","Sebastes proriger","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274838
"urn:lsid:marinespecies.org:taxname:274839","urn:lsid:marinespecies.org:taxname:274839","Sebastes rastrelliger","Sebastes rastrelliger","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274839
"urn:lsid:marinespecies.org:taxname:274840","urn:lsid:marinespecies.org:taxname:274840","Sebastes reedi","Sebastes reedi","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274840
"urn:lsid:marinespecies.org:taxname:274841","urn:lsid:marinespecies.org:taxname:274841","Sebastes rosaceus","Sebastes rosaceus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274841
"urn:lsid:marinespecies.org:taxname:274842","urn:lsid:marinespecies.org:taxname:274842","Sebastes rosenblatti","Sebastes rosenblatti","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274842
"urn:lsid:marinespecies.org:taxname:274844","urn:lsid:marinespecies.org:taxname:274844","Sebastes ruberrimus","Sebastes ruberrimus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274844
"urn:lsid:marinespecies.org:taxname:274845","urn:lsid:marinespecies.org:taxname:274845","Sebastes rubrivinctus","Sebastes rubrivinctus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274845
"urn:lsid:marinespecies.org:taxname:274846","urn:lsid:marinespecies.org:taxname:274846","Sebastes rufinanus","Sebastes rufinanus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274846
"urn:lsid:marinespecies.org:taxname:274847","urn:lsid:marinespecies.org:taxname:274847","Sebastes rufus","Sebastes rufus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274847
"urn:lsid:marinespecies.org:taxname:274848","urn:lsid:marinespecies.org:taxname:274848","Sebastes saxicola","Sebastes saxicola","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274848
"urn:lsid:marinespecies.org:taxname:274849","urn:lsid:marinespecies.org:taxname:274849","Sebastes schlegelii","Sebastes schlegelii","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274849
"urn:lsid:marinespecies.org:taxname:274850","urn:lsid:marinespecies.org:taxname:274850","Sebastes scythropus","Sebastes scythropus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274850
"urn:lsid:marinespecies.org:taxname:274851","urn:lsid:marinespecies.org:taxname:274851","Sebastes semicinctus","Sebastes semicinctus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274851
"urn:lsid:marinespecies.org:taxname:274852","urn:lsid:marinespecies.org:taxname:274852","Sebastes serranoides","Sebastes serranoides","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",274852
